Change,Country,Location,Name,NameWoDiacritics,Subdivision,Status,Function,Date,IATA,Coordinates,Remarks
,BE,FAV,Frasnes-lez-Anvaing,Frasnes-lez-Anvaing,WHT,RN,--3-----,0307,,5041N 00333E,
,BE,FBU,Frasnes-lez-Buissenal,Frasnes-lez-Buissenal,WHT,RN,--3-----,0307,,5040N 00336E,
,BE,FLG,Frasnes-lez-Gosselies,Frasnes-lez-Gosselies,WHT,RL,--3-----,1607,,5032N 00426E,
,BE,FRY,Freylange,Freylange,,RQ,--3-----,0907,,4942N 00546E,
,BE,FDA,Froid-Chapelle,Froid-Chapelle,WHT,RN,--3-----,0307,,5009N 00420E,
,BE,FFO,Froidfontaine,Froidfontaine,WNA,RN,--3-----,0307,,5004N 00500E,
,BE,FIM,Froidmont,Froidmont,WHT,RN,--3-----,0307,,5035N 00319E,
,BE,FYE,Froyennes,Froyennes,WHT,RN,--3-----,0307,,5037N 00321E,
,BE,FNX,Furnaux,Furnaux,WNA,RN,--3-----,0307,,5018N 00442E,
,BE,GAG,Gages,Gages,WHT,RN,--3-----,0307,,5036N 00353E,
,BE,GAX,Gallaix,Gallaix,WHT,RN,--3-----,0307,,5036N 00334E,
,BE,GMA,Galmaarden,Galmaarden,VBR,RN,--3-----,0307,,5045N 00358E,
,BE,GHO,Ganshoren,Ganshoren,BRU,RN,--3-----,0307,,5052N 00418E,
,BE,GRA,Gaurain-Ramecroix,Gaurain-Ramecroix,WHT,RN,--3-----,0307,,5035N 00329E,
,BE,GVR,Gavere,Gavere,VOV,RL,1-3-----,0307,,5056N 00340E,
,BE,GED,Gedinne,Gedinne,WNA,RN,--3-----,0307,,4959N 00456E,
,BE,GEL,Geel,Geel,VAN,RL,1-3-----,0307,,5110N 00500E,
,BE,GEE,Geer,Geer,WLG,RN,--3-----,0307,,5040N 00510E,
,BE,GBE,Geetbets,Geetbets,VBR,RN,--3-----,0307,,5053N 00507E,
,BE,GSE,Gelbressée,Gelbressee,WNA,RN,--3-----,0307,,5031N 00457E,
,BE,GLK,Gellik,Gellik,VLI,RN,1-3-----,0307,,5053N 00536E,
,BE,GVD,Geluveld,Geluveld,VWV,RL,--3-----,0601,,5050N 00259E,
,BE,GLW,Geluwe,Geluwe,VWV,RL,--3-----,1401,,5048N 00304E,
,BE,GEM,Gembloux,Gembloux,WNA,RN,--3-----,0307,,5034N 00441E,
,BE,GMI,Gemmenich,Gemmenich,WLG,RN,--3-----,0307,,5045N 00600E,
,BE,GNA,Genappe,Genappe,WBR,RN,-23-----,0307,,5036N 00427E,
,BE,GBH,Genenbos,Genenbos,VLI,RL,1-3-----,0307,,5101N 00514E,
,BE,GNK,Genk,Genk,VLI,RN,1-3-----,0307,,5058N 00530E,
,BE,GNE,Gent (Ghent),Gent (Ghent),VOV,AI,1234----,0307,,5103N 00343E,
,BE,GBU,Gentbrugge,Gentbrugge,VOV,RN,1-3-----,0307,,5103N 00345E,
,BE,GEV,Genval,Genval,WBR,RN,--3-----,0307,,5043N 00429E,
,BE,GEA,Geraardsbergen,Geraardsbergen,VOV,RL,1-3-----,0307,,5046N 00352E,
,BE,GRI,Gerin,Gerin,WNA,RN,--3-----,0307,,5015N 00449E,
,BE,GPI,Gerpinnes,Gerpinnes,WHT,RN,--3-----,0307,,5020N 00431E,
,BE,GVE,Gesves,Gesves,WNA,RN,--3-----,0307,,5024N 00504E,
,BE,GGI,Ghislenghien,Ghislenghien,WHT,RN,--3-----,0307,,5039N 00352E,
,BE,GHL,Ghlin,Ghlin,WHT,RN,1-3-----,0307,,5028N 00353E,
,BE,GHY,Ghoy,Ghoy,WHT,RN,--3-----,0307,,5043N 00348E,
,BE,GBQ,Gibecq,Gibecq,WHT,RN,--3-----,0307,,5038N 00353E,
,BE,GIE,Gierle,Gierle,VAN,RL,--3--6--,0701,,5116N 00452E,
,BE,GKO,Gijverinkhove,Gijverinkhove,VWV,RN,--3-----,0307,,5058N 00240E,
,BE,GZM,Gijzegem,Gijzegem,VOV,RL,--3-----,0307,,5059N 00403E,
,BE,GLY,Gilly,Gilly,WHT,RN,--3-----,0307,,5025N 00429E,
,BE,GLO,Gingelom,Gingelom,VLI,RN,--3-----,0307,,5045N 00507E,
,BE,GIS,Gistel,Gistel,VWV,RN,--3-----,0212,,5110N 00257E,
,BE,GIT,Gits,Gits,VWV,RL,--3-----,0501,,5100N 00306E,
,BE,GRY,Givry,Givry,WHT,RN,--3-----,0307,,5023N 00402E,
,BE,GBA,Glabais,Glabais,WBR,RN,--3-----,0307,,5038N 00427E,
,BE,GBK,Glabbeek,Glabbeek,VBR,RN,--3-----,0307,,5052N 00457E,
,BE,GDN,Godinne,Godinne,WNA,RN,123-----,0307,,5021N 00452E,
,BE,GDE,Godsheide,Godsheide,VLI,RN,1-3-----,0307,,5056N 00523E,
,BE,GDO,Goé,Goe,WLG,RL,--3-----,0307,,5036N 00558E,
,BE,GON,Goesnes,Goesnes,WNA,RN,--3-----,0307,,5026N 00513E,
,BE,GOK,Gooik,Gooik,VBR,RN,--3-----,0307,,5048N 00407E,
,BE,GRE,Gorsem,Gorsem,VLI,RN,--3-----,0307,,5050N 00509E,
,BE,GOS,Gosselies,Gosselies,WHT,RN,1-3-----,0307,,5028N 00425E,
,BE,GTM,Gottem,Gottem,VOV,RL,--3--6--,0701,,5058N 00328E,
,BE,GUR,Gourdinne,Gourdinne,WNA,RN,--3-----,0307,,5017N 00426E,
,BE,GTX,Goutroux,Goutroux,WHT,RN,--3-----,0307,,5025N 00421E,
,BE,GVY,Gouvy,Gouvy,WLX,RN,--3-----,0307,,5011N 00556E,
,BE,GPO,Gouy-lez-Piéton,Gouy-lez-Pieton,WHT,RN,--3-----,0307,,5029N 00419E,
,BE,GZE,Gozée,Gozee,WHT,RN,--3-----,0307,,5020N 00421E,
,BE,GHE,Grâce-Hollogne,Grace-Hollogne,WLG,RN,--3-----,0307,,5037N 00526E,
,BE,GMM,Grammene,Grammene,VOV,RL,--3-----,1301,,5059N 00328E,
,BE,GDI,Grandglise,Grandglise,WHT,RN,--3-----,0307,,5030N 00341E,
,BE,GHX,Grand-Halleux,Grand-Halleux,WLX,RN,--3-----,0307,,5019N 00554E,
,BE,GLE,Grand-Leez,Grand-Leez,WNA,RN,--3-----,0307,,5035N 00445E,
,BE,GGM,Grembergen,Grembergen,VOV,RN,1-3-----,0307,,5103N 00406E,
,BE,GDU,Grez-Doiceau,Grez-Doiceau,WBR,RL,--3-----,0307,,5044N 00442E,
,BE,GRB,Grimbergen,Grimbergen,VBR,RN,1-3-----,0307,,5056N 00423E,
,BE,GME,Grimminge,Grimminge,VOV,RN,--3-----,0307,,5048N 00357E,
,BE,GVI,Grivegnée,Grivegnee,WLG,RN,-23-----,0307,,5037N 00536E,
,BE,GBB,Grobbendonk,Grobbendonk,VAN,RN,1-3-----,0307,,5112N 00443E,
,BE,GRN,Groenendaal,Groenendaal,VBR,RL,-23-----,0907,,5046N 00426E,
,BE,GRO,Groot Bijgaarden,Groot Bijgaarden,BRU,RQ,123-----,0901,,5052N 00416E,
,BE,GBJ,Groot-Bijgaarden,Groot-Bijgaarden,VBR,RN,--3-----,0307,,5052N 00415E,
,BE,GBG,Grote-Brogel,Grote-Brogel,VLI,RL,--3-----,0307,,5109N 00530E,
,BE,SWN,Grote-Spouwen,Grote-Spouwen,VLI,RL,--3--6--,0701,,5050N 00533E,
,BE,GRU,Grune,Grune,WLX,RN,--3-----,0307,,5009N 00523E,
,BE,GGO,Guigoven,Guigoven,VLI,RN,--3-----,0307,,5050N 00523E,
,BE,GUG,Gullegem,Gullegem,VWV,RN,--3-----,0307,,5050N 00312E,
,BE,GUT,Gutschoven,Gutschoven,VLI,RL,--3-----,1501,,5046N 00519E,
,BE,HAC,Haacht,Haacht,VBR,RN,--3-----,0307,,5059N 00438E,
,BE,HAT,Haaltert,Haaltert,VOV,RN,--3-----,0307,,5054N 00400E,
,BE,HDQ,Haasdonk,Haasdonk,VOV,RL,--3-----,1707,,5111N 00415E,
,BE,HAD,Haasrode,Haasrode,VBR,RN,--3-----,0307,,5050N 00444E,
,BE,HLN,Habay-la-Neuve,Habay-la-Neuve,WLX,RL,--3-----,0307,,4944N 00539E,
,BE,HYV,Habay-la-Vieille,Habay-la-Vieille,WLX,RN,--3-----,0307,,4944N 00537E,
,BE,HRY,Habergy,Habergy,WLX,RN,--3-----,0307,,4937N 00546E,
,BE,HCT,Haccourt,Haccourt,WLG,RL,1-3-----,0307,,5044N 00540E,
,BE,HQI,Hacquegnies,Hacquegnies,WHT,RN,--3-----,0307,,5039N 00335E,
,BE,HLO,Haillot,Haillot,WNA,RN,--3-----,0307,,5026N 00509E,
,BE,HSP,Haine-Saint-Pierre,Haine-Saint-Pierre,WHT,RN,--3-----,0212,,5027N 00412E,
,BE,HAQ,Hal,Hal,VLI,RL,-23-----,0601,,5103N 00518E,
,BE,HZY,Halanzy,Halanzy,WLX,RN,--3-----,0307,,4934N 00545E,
,BE,HLA,Halen,Halen,VLI,RN,--3-----,0307,,5057N 00506E,
,BE,HFB,Halle,Halle,VBR,RN,1-3-----,0307,,5044N 00414E,
,BE,HLL,Halle,Halle,VAN,RQ,--3-----,0907,,5126N 00449E,
,BE,HLX,Halleux,Halleux,WLX,RN,--3-----,0307,,5010N 00530E,
,BE,HLU,Halluin,Halluin,VWV,RL,123-----,0601,,5047N 00308E,
,BE,HMA,Halma,Halma,WLX,RN,--3-----,0307,,5005N 00508E,
,BE,HAW,Ham,Ham,WAL,RL,-----6--,0901,,5019N 00422E,
,BE,MHA,Ham,Ham,VLI,RL,--3-----,1707,,5106N 00508E,
,BE,HAE,Hamme,Hamme,WBR,RL,--3--6--,1101,,5055N 00417E,
,BE,HME,Hamme,Hamme,VOV,RN,--3-----,0212,,5106N 00408E,
,BE,HMM,Hamme,Hamme,VOV,RL,123-----,0307,,5105N 00332E,
,BE,HMO,Hamoir,Hamoir,WLG,RN,--3-----,0307,,5026N 00532E,
,BE,HMI,Hamois,Hamois,WNA,RN,--3-----,0307,,5020N 00508E,
,BE,HAL,Hamont,Hamont,VLI,RL,--3-----,0307,,5115N 00533E,
,BE,HAH,Hamont-Achel,Hamont-Achel,VLI,RN,--3-----,0307,,5114N 00532E,
,BE,HAM,Hamsehoeven,Hamsehoeven,VLI,RN,1-3-----,0307,,5107N 00511E,
,BE,HHN,Ham-sur-Heure-Nalinnes,Ham-sur-Heure-Nalinnes,WHT,RN,--3-----,0307,,5019N 00423E,
,BE,HMB,Ham-sur-Sambre,Ham-sur-Sambre,WNA,RL,1-3-----,0601,,5026N 00440E,
,BE,HNA,Handzame,Handzame,VWV,RL,123-----,0601,,5101N 00300E,
,BE,HNU,Hannut,Hannut,WLG,RN,--3-----,0307,,5040N 00505E,
,BE,HBE,Hansbeke,Hansbeke,VOV,RN,1-3-----,0307,,5104N 00332E,
,BE,HCS,Harchies,Harchies,WHT,RN,1-3-----,0307,,5029N 00341E,
,BE,HEJ,Harelbeke,Harelbeke,VWV,RN,1-3-----,0307,,5051N 00318E,
,BE,HAR,Haren,Haren,VBR,RL,123-----,0601,,5053N 00425E,
,BE,HRI,Harmignies,Harmignies,WHT,RN,--3-----,0307,,5024N 00400E,
,BE,HVG,Harveng,Harveng,WHT,RN,--3-----,0307,,5024N 00359E,
,BE,HRZ,Harzé,Harze,WLG,RL,--3-----,1301,,5026N 00540E,
,BE,HSS,Hasselt,Hasselt,VLI,RN,1-3-----,0307,QHA,5056N 00520E,
,BE,HPD,Hastière-par-delà,Hastiere-par-dela,WNA,RN,123-----,0307,,5013N 00450E,
,BE,HIT,Haut-Ittre,Haut-Ittre,WBR,RN,--3-----,0307,,5039N 00418E,
,BE,HTJ,Hautrage,Hautrage,WHT,RN,1-3-----,0307,,5029N 00345E,
,BE,HVY,Havay,Havay,WHT,RN,--3-----,0307,,5021N 00359E,
,BE,HVA,Havelange,Havelange,WNA,RN,--3-----,0307,,5023N 00514E,
,BE,HVN,Havenne,Havenne,WNA,RL,--3-----,0201,,5010N 00503E,
,BE,HNE,Havinnes,Havinnes,WHT,RN,--3-----,0307,,5037N 00327E,
,BE,HRE,Havré,Havre,WHT,RN,1-3-----,0307,,5028N 00402E,
,BE,HCL,Hechtel,Hechtel,VLI,RL,--3-----,0307,,5108N 00521E,
,BE,HEK,Hechtel-Eksel,Hechtel-Eksel,VLI,RN,--3-----,0307,,5107N 00520E,
,BE,HEE,Heer,Heer,WNA,RN,1-3-----,0307,,5010N 00450E,
,BE,HSE,Heers,Heers,VLI,RN,--3-----,0307,,5045N 00517E,
,BE,HTS,Heestert,Heestert,VWV,RN,--3-----,0307,,5047N 00324E,
,BE,HFE,Heffen,Heffen,VAN,RN,--3-----,0307,,5103N 00425E,
,BE,HDK,Heindonk,Heindonk,VAN,RN,1-3-----,0307,,5104N 00424E,
,BE,HEI,Heist,Heist,VWV,RN,--3-----,0307,,5121N 00315E,
,BE,HPG,Heist-op-den-Berg,Heist-op-den-Berg,VAN,RN,--3-----,0307,,5105N 00443E,
,BE,HKM,Hekelgem,Hekelgem,VOV,RL,--3-----,0601,,5054N 00407E,
,BE,HCI,Hélécine,Helecine,WBR,RN,--3-----,0307,,5045N 00459E,
,BE,HKN,Helkijn,Helkijn,VWV,RN,1-3-----,0307,,5044N 00323E,
,BE,HLE,Hemelveerdegem,Hemelveerdegem,VOV,RN,--3-----,0307,,5048N 00351E,
,BE,HEX,Hemiksem,Hemiksem,VAN,RN,1-3-----,0307,,5109N 00421E,
,BE,HCA,Henri-Chapelle,Henri-Chapelle,WLG,RN,--3-----,0307,,5040N 00556E,
,BE,HNS,Hensies,Hensies,WHT,RN,1-3-----,0307,,5026N 00340E,
,BE,HEP,Heppen,Heppen,VLI,RN,--3-----,0307,,5107N 00513E,
,BE,HPA,Heppenbach,Heppenbach,WLG,RN,--3-----,0307,,5022N 00613E,
,BE,HPS,Heppignies,Heppignies,WHT,RL,--3-----,1101,,5029N 00429E,
,BE,HBO,Herbeumont,Herbeumont,WLX,RN,--3-----,0307,,4947N 00514E,
,BE,HYB,Herdersem,Herdersem,VOV,RN,1-3-----,0307,,5058N 00404E,
,BE,HEB,Herent,Herent,VBR,RN,--3-----,0307,,5054N 00440E,
,BE,HET,Herent,Herent,VLI,RL,1-3-----,0307,,5112N 00527E,
,BE,HER,Herentals,Herentals,VAN,RN,1-3-----,0307,,5111N 00450E,
,BE,HRO,Herenthout,Herenthout,VAN,RN,--3-----,0307,,5109N 00446E,
,BE,HRA,Hergenrath,Hergenrath,WLG,RN,--3-----,0307,,5043N 00603E,
,BE,HNI,Hérinnes,Herinnes,WHT,RN,--3-----,0307,,5042N 00321E,
,BE,HKA,Herk-de-Stad,Herk-de-Stad,VLI,RN,--3-----,0307,,5056N 00510E,
,BE,HSA,Hermalle-sous-Argenteau,Hermalle-sous-Argenteau,WLG,RN,--3-----,0212,,5043N 00541E,
,BE,HMH,Hermalle-sous-Huy,Hermalle-sous-Huy,WLG,RN,1-3-----,0307,,5033N 00522E,
,BE,HTM,Hermeton-sur-Meuse,Hermeton-sur-Meuse,WNA,RL,123-----,0601,,5012N 00449E,
,BE,HEN,Herne,Herne,VBR,RN,--3-----,0307,,5043N 00402E,
,BE,HNO,Héron,Heron,WLG,RN,--3-----,0307,,5033N 00505E,
,BE,HRQ,Herquegies,Herquegies,WHT,RN,--3-----,0307,,5038N 00334E,
,BE,HSX,Herseaux,Herseaux,WHT,RN,--3-----,0307,,5043N 00313E,
,BE,HES,Herselt,Herselt,VAN,RN,--3-----,0307,,5103N 00453E,
,BE,HRS,Herstal,Herstal,WLG,RN,1-3-----,0307,,5040N 00538E,
,BE,HTP,Herstappe,Herstappe,VLI,RN,--3-----,0307,,5044N 00525E,
,BE,HTI,Hertain,Hertain,WHT,RN,--3-----,0307,,5037N 00317E,
,BE,HRV,Herve,Herve,WLG,RN,--3-----,0307,,5038N 00548E,
,BE,HEZ,Herzele,Herzele,VOV,RL,--3-----,0212,,5053N 00353E,
,BE,HEU,Heule,Heule,VWV,RN,--3-----,0307,,5050N 00314E,
,BE,HUJ,Heultje,Heultje,VAN,RL,-23--6--,0701,,5105N 00450E,
,BE,TTJ,Heultje,Heultje,BRU,RQ,1-3-----,0901,,,
,BE,HUR,Heure-le-Romain,Heure-le-Romain,WLG,RN,--3-----,0307,,5044N 00538E,
,BE,HZZ,Heusden,Heusden,VOV,RL,--3-----,1301,,5102N 00348E,
,BE,HZO,Heusden-Zolder,Heusden-Zolder,VLI,RN,--3-----,0307,,5102N 00516E,
,BE,HSY,Heusy,Heusy,WLG,RN,--3-----,0307,,5035N 00551E,
,BE,HVL,Heuvelland,Heuvelland,VWV,RN,--3-----,0307,,5045N 00245E,
,BE,HVE,Hever,Hever,VBR,RN,1-3-----,0307,,5100N 00433E,
,BE,HVB,Heverlee,Heverlee,VBR,RL,--3-----,0307,,5052N 00442E,
,BE,HYD,Heyd,Heyd,WLX,RN,--3-----,0307,,5021N 00534E,
,BE,QHM,Hillegem,Hillegem,,RQ,--3-----,0907,,5054N 00351E,
,BE,HGE,Hingene,Hingene,VAN,RL,-23-----,0601,,5106N 00416E,
,BE,HIV,Hives,Hives,WLX,RN,--3-----,0307,,5009N 00535E,
,BE,HBN,Hoboken,Hoboken,VAN,RN,1-3-----,0307,,5110N 00421E,
,BE,HOD,Hodeige,Hodeige,WLG,RN,--3-----,0307,,5042N 00521E,
,BE,HDY,Hody,Hody,WLG,RN,--3-----,0307,,5029N 00530E,
,BE,HGD,Hoegaarden,Hoegaarden,VBR,RN,--3-----,0307,,5047N 00454E,
,BE,HOI,Hoeilaart,Hoeilaart,VBR,RN,--3-----,0307,,5046N 00428E,
,BE,HBK,Hoelbeek,Hoelbeek,VLI,RN,--3-----,0307,,5052N 00533E,
,BE,HDE,Hoeleden,Hoeleden,VBR,RN,--3-----,0307,,5052N 00459E,
,BE,H9G,Hoepertingen,Hoepertingen,VLI,RL,--3-----,1701,,5049N 00517E,
,BE,HOE,Hoeselt,Hoeselt,VLI,RN,--3-----,0307,,5051N 00529E,
,BE,HV2,Hoevenen,Hoevenen,VAN,RL,--3-----,1301,,5118N 00423E,
,BE,HOF,Hofstade,Hofstade,VBR,RN,--3-----,0307,,5100N 00430E,
,BE,HSD,Hofstade,Hofstade,VOV,RN,1-3-----,0307,,5058N 00402E,
,BE,HGU,Hognoul,Hognoul,WLG,RN,--3-----,0307,,5041N 00526E,
,BE,HOL,Hollain,Hollain,WHT,RN,1-3-----,0307,,5032N 00325E,
,BE,HOK,Hollebeke,Hollebeke,VWV,RN,--3-----,0307,,5048N 00256E,
,BE,HLG,Hollogne-sur-Geer,Hollogne-sur-Geer,WLG,RL,--3-----,1307,,5041N 00512E,
,BE,HSK,Holsbeek,Holsbeek,VBR,RN,--3-----,0307,,5055N 00445E,
,BE,HBU,Hombourg,Hombourg,WLG,RN,--3-----,0307,,5043N 00555E,
,BE,HON,Honnelles,Honnelles,WHT,RN,--3-----,0307,,5021N 00345E,
,BE,HHG,Hooglede,Hooglede,VWV,RN,--3-----,0307,,5059N 00305E,
,BE,HOO,Hoogstraten,Hoogstraten,VAN,RN,--3-----,0307,,5124N 00446E,
,BE,HOR,Horebeke,Horebeke,VOV,RN,--3-----,0307,,5050N 00341E,
,BE,HRU,Hornu,Hornu,WHT,RN,-23-----,0307,,5026N 00349E,
,BE,HOT,Hotton,Hotton,WLX,RL,--3-----,0201,,5016N 00527E,
,BE,HDO,Houdemont,Houdemont,WLX,RN,--3-----,0307,,4943N 00535E,
,BE,HGA,Houdeng-Aimeries,Houdeng-Aimeries,WHT,RN,1-3-----,0307,,5029N 00408E,
,BE,HGG,Houdeng-Goegnies,Houdeng-Goegnies,WHT,RN,1-3-----,0307,,5029N 00409E,
,BE,HFA,Houffalize,Houffalize,WLX,RN,--3-----,0307,,5008N 00547E,
,BE,HOU,Hour,Hour,WNA,RN,--3-----,0307,,5010N 00502E,
,BE,HRP,Hourpes,Hourpes,WHT,RN,1-3-----,0307,,5022N 00417E,
,BE,HUS,Housse,Housse,WLG,RN,--3-----,0307,,5041N 00542E,
,BE,HTN,Houtaing,Houtaing,WHT,RN,--3-----,0307,,5038N 00341E,
,BE,HOA,Houtain-le-Val,Houtain-le-Val,WBR,RN,--3-----,0307,,5035N 00425E,
,BE,HSM,Houtain-Saint-Siméon,Houtain-Saint-Simeon,WLG,RN,--3-----,0307,,5044N 00537E,
,BE,HTH,Houthalen,Houthalen,VLI,RN,--3-----,0307,,5102N 00522E,
,BE,HHE,Houthalen-Helchteren,Houthalen-Helchteren,VLI,RN,--3-----,0307,,5103N 00522E,
,BE,HUT,Houthem,Houthem,WHT,RN,--3-----,0307,,5047N 00257E,
,BE,HHU,Houthulst,Houthulst,VWV,RN,--3-----,0307,,5059N 00257E,
,BE,HTV,Houtvenne,Houtvenne,VAN,RL,--3-----,0607,,5103N 00448E,
,BE,HUX,Houx,Houx,WNA,RL,123-----,0601,,5018N 00454E,
,BE,HYE,Houyet,Houyet,WNA,RN,--3-----,0307,,5011N 00501E,
,BE,HOV,Hove,Hove,VAN,RN,--3-----,0307,,5109N 00428E,
,BE,WAH,Hoves,Hoves,WAL,RQ,1-3-----,0901,,,
,BE,HWA,Howardries,Howardries,WHT,RN,--3-----,0307,,5030N 00321E,
,BE,HZI,Huizingen,Huizingen,VBR,RN,--3-----,0307,,5045N 00417E,
,BE,HDG,Huldenberg,Huldenberg,VBR,RN,--3-----,0307,,5047N 00435E,
,BE,HHT,Hulshout,Hulshout,VAN,RL,--3-----,0307,,5105N 00447E,
,BE,HUL,Hulste,Hulste,VWV,RN,--3-----,0307,,5053N 00317E,
,BE,HUM,Humbeek,Humbeek,VBR,RN,1-3-----,0307,,5058N 00423E,
,BE,HUN,Hun,Hun,WNA,RL,--3-----,0607,,5020N 00451E,
,BE,HUY,Huy,Huy,WLG,RL,1-3-----,0307,,5031N 00514E,
,BE,HYO,Hyon,Hyon,WHT,RN,--3-----,0307,,5026N 00357E,
,BE,IHE,Ichtegem,Ichtegem,VWV,RN,--3-----,0307,,5106N 00300E,
,BE,IDE,Iddergem,Iddergem,VOV,RN,--3-----,0307,,5052N 00402E,
,BE,IDG,Idegem,Idegem,VOV,RN,-23-----,0212,,5048N 00355E,
,BE,IPR,Ieper,Ieper,VWV,RN,--3-----,0212,,5051N 00253E,
,BE,ICO,Incourt,Incourt,WBR,RN,--3-----,0307,,5042N 00447E,
,BE,IGE,Ingelmunster,Ingelmunster,VWV,RN,1-3-----,0307,,5055N 00315E,
,BE,IGM,Ingooigem,Ingooigem,VWV,RN,--3-----,0307,,5049N 00326E,
,BE,IWE,Irchonwelz,Irchonwelz,WHT,RN,--3-----,0307,,5037N 00345E,
,BE,ISR,Isières,Isieres,WHT,RN,1-3-----,0307,,5040N 00349E,
,BE,ISE,Isnes,Isnes,WNA,RN,--3-----,0307,,5030N 00443E,
,BE,ITE,Itegem,Itegem,VAN,RN,--3-----,0307,,5106N 00444E,
,BE,ITR,Itter (Ittre),Itter (Ittre),WBR,RN,1-3-----,0307,,5039N 00416E,
,BE,IBE,Itterbeek,Itterbeek,VBR,RN,--3-----,0307,,5050N 00415E,
,BE,ITR,Ittre (Itter),Ittre (Itter),WBR,RN,1-3-----,0307,,5039N 00416E,
,BE,YRT,Ivoz-Ramet,Ivoz-Ramet,WLG,RN,1-3-----,0307,,5035N 00526E,
,BE,ESE,Ixelles (Elsene)/Brussel (Bruxelles),Ixelles (Elsene)/Brussel (Bruxelles),BRU,RN,--3-----,0307,,5050N 00422E,
,BE,IZG,Izegem,Izegem,VWV,RN,1-3-----,0307,,5055N 00312E,
,BE,IZE,Izenberge,Izenberge,VWV,RN,--3-----,0307,,5100N 00239E,
,BE,IZI,Izier,Izier,WLX,RN,--3-----,0307,,5023N 00535E,
,BE,JBE,Jabbeke,Jabbeke,VWV,RN,--3-----,0307,,5111N 00305E,
,BE,JHY,Jalhay,Jalhay,WLG,RN,--3-----,0307,,5034N 00558E,
,BE,JLE,Jallet,Jallet,WNA,RN,--3-----,0307,,5026N 00510E,
,BE,JAM,Jambes,Jambes,WNA,RL,123-----,0307,,5027N 00453E,
,BE,JMO,Jamoigne,Jamoigne,WLX,RL,--3-----,1701,,4942N 00525E,
,BE,JAV,Java,Java,WLG,RN,1-3-----,0307,,5031N 00509E,
,BE,JME,Jemappes,Jemappes,WHT,RN,--3-----,0307,,5027N 00353E,
,BE,JEM,Jemeppe,Jemeppe,WLG,RN,--3-----,0307,,5037N 00530E,
,BE,JPS,Jemeppe-sur-Sambre,Jemeppe-sur-Sambre,WNA,RN,1-3-----,0307,,5028N 00440E,
,BE,JET,Jette/Brussel (Bruxelles),Jette/Brussel (Bruxelles),BRU,RL,-23-----,0307,,5052N 00419E,
,BE,JDO,Jodoigne,Jodoigne,WBR,RN,--3-----,0307,,5043N 00452E,
,BE,JUM,Jumet,Jumet,WHT,RN,--3-----,0307,,5026N 00425E,
,BE,JAK,Jupille-sur-Meuse,Jupille-sur-Meuse,WLG,RL,1-3-----,0307,,5039N 00538E,
,BE,JPE,Juprelle,Juprelle,WLG,RN,--3-----,0307,,5043N 00532E,
,BE,JBI,Jurbise,Jurbise,WHT,RN,--3-----,0307,,5032N 00356E,
,BE,JSE,Juseret,Juseret,WLX,RN,--3-----,0307,,4953N 00533E,
,BE,KKR,Kaaskerke,Kaaskerke,VWV,RL,-23-----,0601,,5102N 00250E,
,BE,KCT,Kachtem,Kachtem,VWV,RL,123-----,0601,,5056N 00311E,
,BE,KGV,Kaggevinne,Kaggevinne,VBR,RN,--3-----,0307,,5059N 00502E,
,BE,KAI,Kain,Kain,WHT,RN,1-3-----,0307,,5038N 00322E,
,BE,KBV,Kalken,Kalken,VOV,RL,--3-----,1601,,5102N 00355E,
,BE,KOU,Kallo,Kallo,VOV,RN,1-3-----,0307,,5115N 00417E,
,BE,KTT,Kalmthout,Kalmthout,VAN,RN,--3-----,0307,,5123N 00428E,
,BE,KMH,Kampenhout,Kampenhout,VBR,RN,1-3-----,0307,,5057N 00433E,
,BE,KAN,Kanne (Canne),Kanne (Canne),VLI,RN,1-3-----,0307,,5049N 00540E,
,BE,KPN,Kapellen,Kapellen,VAN,RN,--3-----,0307,,5119N 00426E,
,BE,KPB,Kapelle-op-den-Bos,Kapelle-op-den-Bos,VBR,RN,1-3-----,0701,,5101N 00422E,
,BE,KRI,Kaprijke,Kaprijke,VOV,RN,--3-----,0307,,5113N 00336E,
,BE,KAS,Kaster,Kaster,VWV,RN,--3-----,0307,,5049N 00329E,
,BE,KSE,Kasterlee,Kasterlee,VAN,RN,--3-----,0307,,5115N 00457E,
,BE,KLE,Kaulille,Kaulille,VLI,RL,1-3-----,0307,,5111N 00531E,
,BE,KAO,Keerbergen,Keerbergen,VBR,RL,--3-----,0307,,5100N 00437E,
,BE,KME,Kemmel,Kemmel,VWV,RN,--3-----,0307,,5047N 00249E,
,BE,KMZ,Kemzeke,Kemzeke,VOV,RL,--3-----,0701,,5112N 00404E,
,BE,KHN,Kerkhove,Kerkhove,VWV,RN,1-3-----,0307,,5048N 00330E,
,BE,KHO,Kerkhoven,Kerkhoven,VLI,RL,--3-----,0607,,5109N 00516E,
,BE,KKE,Kerksken,Kerksken,VOV,RN,--3-----,0307,,5053N 00359E,
,BE,KET,Kermt,Kermt,VLI,RN,--3-----,0307,,5057N 00515E,
,BE,KNL,Kerniel,Kerniel,VLI,RL,--3-----,1401,,5049N 00521E,
,BE,KMO,Kersbeek-Miskom,Kersbeek-Miskom,VBR,RN,--3-----,0307,,5053N 00500E,
,BE,KES,Kessel,Kessel,VAN,RN,--3-----,0307,,5108N 00437E,
,BE,KSO,Kessel-Lo,Kessel-Lo,VBR,RN,--3-----,0307,,5054N 00445E,
